brand,model,year,mileage,fuel_type,transmission,engine,body_type,listed_price,image_url,color,horsepower,top_speed,location
Lamborghini,Urus Performante,2024,0,petrol,automatic,6.0,SUV,59800000,https://images.unsplash.com/photo-1531531954-01884c175f0d-12345666dd41?auto=format&fit=crop&w=800&q=80,Black,768,332,Berlin
Aston Martin,Valkyrie,2023,10912,hybrid,automatic,5.0,Coupe,65000000,https://images.unsplash.com/photo-1531619608-01892ac51dfc-2468acdf6dec?auto=format&fit=crop&w=800&q=80,Red,620,324,New York
Audi,e-tron GT,2023,6123,hybrid,automatic,3.5,Sedan,8700000,https://images.unsplash.com/photo-1531707262-018a0972dceb-369d0357fe97?auto=format&fit=crop&w=800&q=80,Black,607,294,New York
Ferrari,488 GTB,2016,58270,petrol,automatic,4.0,Coupe,54100000,https://images.unsplash.com/photo-1531794916-018ae8209bda-48d159d08f42?auto=format&fit=crop&w=800&q=80,Yellow,601,315,Pune
Ferrari,Portofino M,2024,1031,petrol,automatic,5.5,Convertible,62400000,https://images.unsplash.com/photo-1531882570-018bc6ce5ac9-5b05b0491fed?auto=format&fit=crop&w=800&q=80,Black,620,315,Delhi
Lamborghini,Urus,2017,72017,petrol,automatic,6.0,SUV,57200000,https://images.unsplash.com/photo-1531970224-018ca57c19b8-6d3a06c1b098?auto=format&fit=crop&w=800&q=80,Blue,668,315,Pune
Ferrari,SF90 Stradale,2020,39111,hybrid,automatic,6.0,Coupe,67900000,https://images.unsplash.com/photo-1532057878-018d8429d8a7-7f6e5d3a4143?auto=format&fit=crop&w=800&q=80,Black,752,314,New York
Audi,RS6 Avant,2017,65414,hybrid,automatic,2.0,Sedan,7300000,https://images.unsplash.com/photo-1532145532-018e62d79796-91a2b3b2d1ee?auto=format&fit=crop&w=800&q=80,Blue,430,299,London
Bentley,Flying Spur,2021,21418,hybrid,automatic,5.5,Sedan,91500000,https://images.unsplash.com/photo-1532233186-018f41855685-a3d70a2b6299?auto=format&fit=crop&w=800&q=80,Black,523,320,Dubai
Ferrari,488 GTB,2022,14824,hybrid,automatic,6.0,Coupe,66400000,https://images.unsplash.com/photo-1532320840-019020331574-b60b60a3f344?auto=format&fit=crop&w=800&q=80,Green,737,326,Dubai
BMW,M3,2018,65845,electric,manual,2.5,Sedan,8800000,https://images.unsplash.com/photo-1532408494-0190fee0d463-c83fb71c83ef?auto=format&fit=crop&w=800&q=80,Orange,313,242,Dubai
Bentley,Bentayga,2016,64300,petrol,automatic,6.5,SUV,81000000,https://images.unsplash.com/photo-1532496148-0191dd8e9352-da740d95149a?auto=format&fit=crop&w=800&q=80,Silver,633,303,Berlin
Porsche,Panamera,2017,35199,electric,automatic,3.0,Sedan,14500000,https://images.unsplash.com/photo-1532583802-0192bc3c5241-eca8640da545?auto=format&fit=crop&w=800&q=80,Orange,319,283,Delhi
Ferrari,SF90 Stradale,2018,56155,petrol,automatic,6.0,Coupe,45800000,https://images.unsplash.com/photo-1532671456-01939aea1130-fedcba8635f0?auto=format&fit=crop&w=800&q=80,White,781,336,Bangalore
Aston Martin,DBS Superleggera,2024,471,hybrid,manual,5.0,Coupe,55300000,https://images.unsplash.com/photo-1532759110-01947997d01f-111110fec69b?auto=format&fit=crop&w=800&q=80,Silver,545,305,Dubai
Aston Martin,Vantage,2016,79040,hybrid,manual,4.5,Coupe,44500000,https://images.unsplash.com/photo-1532846764-019558458f0e-234567775746?auto=format&fit=crop&w=800&q=80,Blue,656,298,Pune
Rolls-Royce,Cullinan,2021,13787,petrol,automatic,4.5,SUV,100800000,https://images.unsplash.com/photo-1532934418-019636f34dfd-3579bdefe7f1?auto=format&fit=crop&w=800&q=80,Yellow,674,256,Delhi
BMW,M3,2022,12888,electric,automatic,2.0,Sedan,9400000,https://images.unsplash.com/photo-1533022072-019715a10cec-47ae1468789c?auto=format&fit=crop&w=800&q=80,Black,371,226,New York
McLaren,Artura,2019,25059,petrol,automatic,4.0,Coupe,46900000,https://images.unsplash.com/photo-1533109726-0197f44ecbdb-59e26ae10947?auto=format&fit=crop&w=800&q=80,Silver,608,312,Bangalore
Ferrari,812 Superfast,2016,80000,hybrid,automatic,5.0,Coupe,42800000,https://images.unsplash.com/photo-1533197380-0198d2fc8aca-6c16c15999f2?auto=format&fit=crop&w=800&q=80,Red,644,330,Pune
Bentley,Bentayga,2024,112,petrol,automatic,6.0,SUV,97600000,https://images.unsplash.com/photo-1533285034-0199b1aa49b9-7e4b17d22a9d?auto=format&fit=crop&w=800&q=80,Red,540,261,Dubai
BMW,X5 M,2019,38783,hybrid,manual,3.0,SUV,8500000,https://images.unsplash.com/photo-1533372688-019a905808a8-907f6e4abb48?auto=format&fit=crop&w=800&q=80,White,425,243,New York
Audi,RS6 Avant,2019,24511,electric,automatic,4.0,Sedan,9200000,https://images.unsplash.com/photo-1533460342-019b6f05c797-a2b3c4c34bf3?auto=format&fit=crop&w=800&q=80,Red,448,224,Bangalore
Audi,RS7,2018,48076,diesel,automatic,4.0,Sedan,9200000,https://images.unsplash.com/photo-1533547996-019c4db38686-b4e81b3bdc9e?auto=format&fit=crop&w=800&q=80,Blue,608,293,Delhi
Ferrari,Roma,2015,80000,hybrid,automatic,5.0,Coupe,40700000,https://images.unsplash.com/photo-1533635650-019d2c614575-c71c71b46d49?auto=format&fit=crop&w=800&q=80,Green,761,309,London
Mercedes-Benz,C 63 AMG,2022,20297,electric,automatic,3.0,Sedan,13400000,https://images.unsplash.com/photo-1533723304-019e0b0f0464-d950c82cfdf4?auto=format&fit=crop&w=800&q=80,Yellow,246,272,London
Rolls-Royce,Cullinan,2023,11434,electric,automatic,6.0,SUV,87200000,https://images.unsplash.com/photo-1533810958-019ee9bcc353-eb851ea58e9f?auto=format&fit=crop&w=800&q=80,White,526,264,Berlin
Rolls-Royce,Phantom,2021,20277,petrol,automatic,6.0,Sedan,107000000,https://images.unsplash.com/photo-1533898612-019fc86a8242-fdb9751e1f4a?auto=format&fit=crop&w=800&q=80,Yellow,630,275,Bangalore
Ferrari,SF90 Stradale,2019,55956,petrol,automatic,5.0,Coupe,58700000,https://images.unsplash.com/photo-1533986266-01a0a7184131-0fedcb96aff5?auto=format&fit=crop&w=800&q=80,Grey,587,331,Berlin
Aston Martin,DB11,2020,32938,petrol,automatic,4.5,Coupe,59600000,https://images.unsplash.com/photo-1534073920-01a185c60020-2222220f40a0?auto=format&fit=crop&w=800&q=80,Yellow,505,331,Dubai
Ferrari,SF90 Stradale,2023,3255,petrol,automatic,5.0,Coupe,67600000,https://images.unsplash.com/photo-1534161574-01a26473bf0f-34567887d14b?auto=format&fit=crop&w=800&q=80,Yellow,588,314,Dubai
Porsche,Panamera,2020,23461,electric,automatic,4.0,Sedan,19000000,https://images.unsplash.com/photo-1534249228-01a343217dfe-468acf0061f6?auto=format&fit=crop&w=800&q=80,Silver,473,263,New York
Audi,A8 L,2022,11499,electric,automatic,4.5,Sedan,7600000,https://images.unsplash.com/photo-1534336882-01a421cf3ced-58bf2578f2a1?auto=format&fit=crop&w=800&q=80,Grey,531,217,Delhi
Mercedes-Benz,S-Class,2024,619,petrol,automatic,2.5,Sedan,13700000,https://images.unsplash.com/photo-1534424536-01a5007cfbdc-6af37bf1834c?auto=format&fit=crop&w=800&q=80,Blue,377,315,Berlin
Bentley,Flying Spur,2017,59548,hybrid,automatic,6.5,Sedan,83300000,https://images.unsplash.com/photo-1534512190-01a5df2abacb-7d27d26a13f7?auto=format&fit=crop&w=800&q=80,Yellow,521,277,New York
Audi,RS6 Avant,2020,46091,petrol,automatic,2.5,Sedan,9400000,https://images.unsplash.com/photo-1534599844-01a6bdd879ba-8f5c28e2a4a2?auto=format&fit=crop&w=800&q=80,Green,208,221,Delhi
Bentley,Azure,2020,28357,hybrid,automatic,5.5,Convertible,77700000,https://images.unsplash.com/photo-1534687498-01a79c8638a9-a1907f5b354d?auto=format&fit=crop&w=800&q=80,Green,656,293,Berlin
Ferrari,812 Superfast,2017,79175,petrol,automatic,3.5,Coupe,56400000,https://images.unsplash.com/photo-1534775152-01a87b33f798-b3c4d5d3c5f8?auto=format&fit=crop&w=800&q=80,Yellow,692,307,New York
Bentley,Mulsanne,2023,6197,petrol,automatic,5.5,Sedan,103400000,https://images.unsplash.com/photo-1534862806-01a959e1b687-c5f92c4c56a3?auto=format&fit=crop&w=800&q=80,Silver,634,318,Dubai
Mercedes-Benz,S-Class,2020,30317,diesel,automatic,4.0,Sedan,12100000,https://images.unsplash.com/photo-1534950460-01aa388f7576-d82d82c4e74e?auto=format&fit=crop&w=800&q=80,Orange,611,306,London
Audi,RS6 Avant,2018,57044,electric,automatic,4.0,Sedan,5500000,https://images.unsplash.com/photo-1535038114-01ab173d3465-ea61d93d77f9?auto=format&fit=crop&w=800&q=80,Silver,585,274,London
BMW,X5 M,2016,58788,electric,manual,4.0,SUV,5900000,https://images.unsplash.com/photo-1535125768-01abf5eaf354-fc962fb608a4?auto=format&fit=crop&w=800&q=80,Silver,226,262,Bangalore
Ferrari,812 Superfast,2019,53752,petrol,automatic,6.0,Coupe,45300000,https://images.unsplash.com/photo-1535213422-01acd498b243-0eca862e994f?auto=format&fit=crop&w=800&q=80,Red,613,300,Berlin
BMW,M8 Gran Coupe,2020,33310,petrol,manual,3.0,Coupe,9300000,https://images.unsplash.com/photo-1535301076-01adb3467132-20fedca729fa?auto=format&fit=crop&w=800&q=80,Yellow,622,269,Pune
Rolls-Royce,Wraith,2017,68896,petrol,automatic,4.5,Coupe,89700000,https://images.unsplash.com/photo-1535388730-01ae91f43021-3333331fbaa5?auto=format&fit=crop&w=800&q=80,Green,645,268,Delhi
Porsche,911 Turbo S,2024,906,hybrid,automatic,2.5,Coupe,19900000,https://images.unsplash.com/photo-1535476384-01af70a1ef10-456789984b50?auto=format&fit=crop&w=800&q=80,Grey,387,319,New York
Ferrari,F8 Tributo,2015,57826,hybrid,automatic,6.0,Coupe,42700000,https://images.unsplash.com/photo-1535564038-01b04f4fadff-579be010dbfb?auto=format&fit=crop&w=800&q=80,Green,668,321,London
Porsche,Cayenne,2021,22266,hybrid,automatic,3.5,SUV,19800000,https://images.unsplash.com/photo-1535651692-01b12dfd6cee-69d036896ca6?auto=format&fit=crop&w=800&q=80,Yellow,607,279,Berlin
Porsche,Taycan,2016,80000,hybrid,automatic,3.5,Sedan,16100000,https://images.unsplash.com/photo-1535739346-01b20cab2bdd-7c048d01fd51?auto=format&fit=crop&w=800&q=80,Orange,313,317,Dubai
BMW,M5 Competition,2018,58577,hybrid,manual,2.5,Sedan,6200000,https://images.unsplash.com/photo-1535827000-01b2eb58eacc-8e38e37a8dfc?auto=format&fit=crop&w=800&q=80,Red,271,254,Dubai
Lamborghini,Huracan STO,2020,21977,petrol,automatic,6.5,Coupe,46600000,https://images.unsplash.com/photo-1535914654-01b3ca06a9bb-a06d39f31ea7?auto=format&fit=crop&w=800&q=80,Red,679,341,London
Ferrari,F8 Tributo,2016,80000,petrol,automatic,4.0,Coupe,41900000,https://images.unsplash.com/photo-1536002308-01b4a8b468aa-b2a1906baf52?auto=format&fit=crop&w=800&q=80,Red,591,320,Mumbai
Lamborghini,Urus Performante,2023,10364,petrol,automatic,4.5,SUV,57700000,https://images.unsplash.com/photo-1536089962-01b587622799-c4d5e6e43ffd?auto=format&fit=crop&w=800&q=80,Red,748,339,Mumbai
Lamborghini,Urus Performante,2016,56371,petrol,automatic,6.5,SUV,38700000,https://images.unsplash.com/photo-1536177616-01b6660fe688-d70a3d5cd0a8?auto=format&fit=crop&w=800&q=80,White,645,331,Mumbai
BMW,iX,2017,56592,electric,manual,3.5,SUV,6100000,https://images.unsplash.com/photo-1536265270-01b744bda577-e93e93d56153?auto=format&fit=crop&w=800&q=80,White,435,258,Berlin
Audi,A8 L,2017,63556,diesel,automatic,4.0,Sedan,7700000,https://images.unsplash.com/photo-1536352924-01b8236b6466-fb72ea4df1fe?auto=format&fit=crop&w=800&q=80,Silver,237,304,New York
Audi,R8,2021,20968,diesel,automatic,3.0,Coupe,7000000,https://images.unsplash.com/photo-1536440578-01b902192355-0da740c682a9?auto=format&fit=crop&w=800&q=80,Orange,507,262,Mumbai
BMW,X5 M,2019,22775,diesel,manual,3.5,SUV,6000000,https://images.unsplash.com/photo-1536528232-01b9e0c6e244-1fdb973f1354?auto=format&fit=crop&w=800&q=80,Grey,529,275,London
Mercedes-Benz,G 63 AMG,2021,33547,electric,automatic,2.5,SUV,10700000,https://images.unsplash.com/photo-1536615886-01babf74a133-320fedb7a3ff?auto=format&fit=crop&w=800&q=80,Orange,622,269,London
Bentley,Bentayga,2022,8960,petrol,automatic,5.5,SUV,112000000,https://images.unsplash.com/photo-1536703540-01bb9e226022-4444443034aa?auto=format&fit=crop&w=800&q=80,Blue,580,302,Berlin
Ferrari,F8 Tributo,2015,80000,hybrid,automatic,5.5,Coupe,47200000,https://images.unsplash.com/photo-1536791194-01bc7cd01f11-56789aa8c555?auto=format&fit=crop&w=800&q=80,Green,759,319,London
McLaren,GT,2024,1376,hybrid,automatic,4.0,Coupe,78500000,https://images.unsplash.com/photo-1536878848-01bd5b7dde00-68acf1215600?auto=format&fit=crop&w=800&q=80,Orange,694,341,Mumbai
Ferrari,F8 Tributo,2024,34,hybrid,automatic,5.5,Coupe,64500000,https://images.unsplash.com/photo-1536966502-01be3a2b9cef-7ae14799e6ab?auto=format&fit=crop&w=800&q=80,Blue,738,316,Delhi
Bentley,Bentayga,2017,37453,hybrid,automatic,4.5,SUV,81300000,https://images.unsplash.com/photo-1537054156-01bf18d95bde-8d159e127756?auto=format&fit=crop&w=800&q=80,Red,692,320,New York
Lamborghini,Aventador,2023,9243,petrol,automatic,4.5,Coupe,56200000,https://images.unsplash.com/photo-1537141810-01bff7871acd-9f49f48b0801?auto=format&fit=crop&w=800&q=80,Red,667,337,Delhi
Ferrari,SF90 Stradale,2019,50089,hybrid,automatic,6.0,Coupe,49800000,https://images.unsplash.com/photo-1537229464-01c0d634d9bc-b17e4b0398ac?auto=format&fit=crop&w=800&q=80,Grey,625,319,Mumbai
Lamborghini,Huracan STO,2015,54250,petrol,automatic,5.0,Coupe,31700000,https://images.unsplash.com/photo-1537317118-01c1b4e298ab-c3b2a17c2957?auto=format&fit=crop&w=800&q=80,Grey,654,346,New York
Lamborghini,Urus,2024,0,petrol,automatic,5.5,SUV,57300000,https://images.unsplash.com/photo-1537404772-01c29390579a-d5e6f7f4ba02?auto=format&fit=crop&w=800&q=80,Red,628,314,Delhi
Aston Martin,DB11,2015,60538,petrol,manual,4.0,Coupe,31000000,https://images.unsplash.com/photo-1537492426-01c3723e1689-e81b4e6d4aad?auto=format&fit=crop&w=800&q=80,Yellow,680,315,Mumbai
Mercedes-Benz,GLE 63 AMG,2023,8590,hybrid,automatic,3.0,SUV,13400000,https://images.unsplash.com/photo-1537580080-01c450ebd578-fa4fa4e5db58?auto=format&fit=crop&w=800&q=80,Grey,489,254,Berlin
